麻烦给我播放德云社的群口相声	Audio-Play
明天的闹钟九点吧	Alarm-Update
赶快查下日历昨天的农历究竟是多少啊	Calendar-Query
我要学韩语，随便放一首	Music-Play
用英语播放登飞来峰	Music-Play
给我播放2018年上映的鸟瞰世界第一季吧	Video-Play
打开中央14，给我女儿找下西游记	TVProgram-Play
查询从大阪到东京的船票	Travel-Query
随便给我来一首毛不易的歌曲吧	Music-Play
最新的跑男给我播放一下	Video-Play
帮我查查G1131动车还有票吗	Travel-Query
放一首歌儿，就我爱你塞北的雪吧	Music-Play
CCTV空中剧院-2021-46 京剧《王宝钏》访谈往期视频回看一下	Video-Play
我想随机听一首2011年林俊杰出的歌呢	Music-Play
给我回放下12月03日小伟游戏说吃鸡的视频	Video-Play
顺序播放姐姐、孤独的人是可耻的、蚂蚁三首歌	Music-Play
打开热水器吧，我要洗澡	HomeAppliance-Control
达摩祖师范冰冰的那个播出一下给我看	FilmTele-Play
放一个讲述日本人文风情的日本纪录片来看	Video-Play
我想随机听一首二胡弹得曲子	Music-Play
大约是爱能播放吧	FilmTele-Play
我侄女想看百变小樱	Video-Play
从回学校的几条路线中找一条最优的给我	Travel-Query
查询明天江西紫外线会偏高吗	Weather-Query
辽阳将会持续大风天气吗	Weather-Query
放一首励志的水手拯救我吧	Music-Play
立即搜索保定紫外线指数	Weather-Query
去年播出的电竞偶像剧可以来一部看看么	FilmTele-Play
我要一直单曲循环烟火里的尘埃呢	Music-Play
湖南卫视积极申办快男图	Radio-Listen
是不是能够查下日历大前天是几号呢	Calendar-Query
音乐风云榜提名曝光谭维维八项提名获肯定图	Other
帮我把电饭煲开启保温功能吧	HomeAppliance-Control
8月12日是星期一还是星期二	Calendar-Query
工作日早上9点的闹钟给我设置好了没有	Alarm-Update
频率调换到FM104.1打开河南交通广播	Radio-Listen
重新看一遍公共的最紧要健康	FilmTele-Play
下星期五我要做轮船去三亚，帮我查一下票	Travel-Query
动漫我开动物园的那些年帮我找一下吧	Video-Play
提醒我今天晚上7点和朋友去吃饭	Alarm-Update
能不能给我来一首日语歌曲给我	Music-Play
望果节是什么时候	Calendar-Query
搜索一下国宝发现-2021-32并回放该视频	Video-Play
昨天有播放讲述动物的纪录片么，播来看看	Video-Play
这周重庆有风吗	Weather-Query
石家庄今天最高几度	Weather-Query
下周杭州有雨吗	Weather-Query
查一下去大金村怎么走	Travel-Query
找一个在放轻音乐的音乐电台来	Radio-Listen
我等会出门，帮我把电视机关机。	HomeAppliance-Control
别忘了取消明天下午3点的提醒	Alarm-Update
我不要闹钟在今天下午22点响起	Alarm-Update
有郭敬明导演的青春疼痛剧播放吗	FilmTele-Play
日本动漫魔鬼恋人第二季给我找一下	Video-Play
帮我打开智能闹钟，然后矫正一下时间吧	HomeAppliance-Control
下周六是多少号	Calendar-Query
我想看前年1月11日韩信四连超凡打爆人机的游戏视频	Video-Play
明天是什么节假日吗	Calendar-Query
今天下午两点还有从岳阳去长沙的汽车票吗？	Travel-Query
我要去焦作查一下5号的火车票	Travel-Query
帮我找的最新上映的恐怖片吧	FilmTele-Play
帮我把10月8号至10月29号所有的备忘录删除	Alarm-Update
我想看一个新加坡的偶像剧的第一集呢	FilmTele-Play
能不能调到96.6兆赫的经济节目	Radio-Listen
天外来物里面的迟迟给我播放	Music-Play
给我来一首龚琳娜的忐忑。	Music-Play
开启扫地机器人自动扫地模式	HomeAppliance-Control
圣诞节是每年的几月几号	Calendar-Query
把房间的灯的色温调为白光吧	HomeAppliance-Control
请带我到苏州横塘景区	Travel-Query
查询厦门上月有下雪吗	Weather-Query
我想收听频率是九三点四的晚安电台	Radio-Listen
1点有飞北京的飞机吗	Travel-Query
我把碗筷放进去了，帮我打开洗碗机开启工作模式吧	HomeAppliance-Control
创建一下11号上午9点去医院取结果的提醒。	Alarm-Update
给我听一个开浩御书房的中国文学史	Radio-Listen
找一下陪你长大的第30集播一下	FilmTele-Play
告诉我知道农历的11月初五和农历11月初六哪天是星期二啊	Calendar-Query
详细点让我知道飞往巴塞罗那的航班哪天有票	Travel-Query
给我放一下频率是一零零点三的深夜电台	Radio-Listen
是否可以来一个中国的喜剧给我看两眼	FilmTele-Play
帮我找一个做肉松饭团的视频	Video-Play
海南明天可能是风天吗	Weather-Query
快点帮我定一个周末上午9点跟家人一起去动物园的闹钟。	Alarm-Update
我想知道杭州开往上海的特快开车了没有呢	Travel-Query
我明天下午2点送孩子上学记得提醒我	Alarm-Update
我想让阳光照进来，帮我打开窗帘吧	HomeAppliance-Control
烟火报警器开一下。	HomeAppliance-Control
开始观看周润发演的传记片孔子	FilmTele-Play
那射手座呢牧羊座呢牧羊座是白羊座吗	Other
杭州到广州的高铁到底是几点的呢	Travel-Query
中午还剩下一些米饭，帮我把电饭煲开启热饭功能吧	HomeAppliance-Control
阳光太刺眼了，帮我把窗帘关上吧	HomeAppliance-Control
换一个我曾经记得那男孩	FilmTele-Play
将4月4号和7月10号的备忘录删掉	Alarm-Update
帮我查看今天的中国梦主题纪录片啥时候进行吧	TVProgram-Play
查一下今天最高温度	Weather-Query
告诉我后天12点去广州的T11火车票还有吗	Travel-Query
随便播放一个有声小说	Audio-Play
4号3点发车去开封的高铁票还有吗	Travel-Query
周一下午三点会下雨吗？	Weather-Query
农历的中元节是周几	Calendar-Query
看完介绍我可以为你解答的	Other
我要从上海飞北京坐晚上九点的飞机	Travel-Query
这样的话大家也能看到你跌倒过一次但是能在跌倒的地方爬起来	Other
我想听一个频率是九九点八的广州电台风云962呢	Radio-Listen
大后天是星期几	Calendar-Query
我想知道厦门空气质量是不是比较好。	Weather-Query
哈尔滨近期雪天会较多吗	Weather-Query
十点钟的蒙面唱将猜猜猜在哪个电视播放？帮我看下	Video-Play
快点查查看8点的T120次列车还有票吗	Travel-Query
继续放掩不住的阳光	Music-Play
空气净化器调为睡眠模式好吗	HomeAppliance-Control
把厨房灯的色温调成白光吧	HomeAppliance-Control
苍蝇头造型出镜贾斯汀被吓瞠目结舌图	Video-Play
在电视剧频道播出的小舍得帮我回放一下	TVProgram-Play
昨天是几号呀	Calendar-Query
帮我关闭6月10号至7月10的备忘录	Alarm-Update
你帮我订到八点整叫我看手机	Alarm-Update
明年的情人节是周几	Calendar-Query
将客厅的空气净化器打开吧	HomeAppliance-Control
我想看小野丽莎在2014年1月1日来北京工人体育馆与北京歌迷一起共度新年的视频	Video-Play
给我来一个今年我的世界的游戏解说视频	Video-Play
开心消消乐通关的视频播一下	Video-Play
我想你继续收听深圳人民广播电台第一台	Radio-Listen
农历4月12是6月3日还是6月4日啊	Calendar-Query
下周一有沙尘暴吗	Weather-Query
下周四是几月几号	Calendar-Query
请帮我播放FM89点6的电台节目	Radio-Listen
林俊杰的专辑乐行者随机播放吧	Music-Play
放一首rap，放十全九美	Music-Play
下周五是农历的什么时候	Calendar-Query
放余玉婷的思念是一种病来听	Radio-Listen
有没有本周日去绍兴的火车呢	Travel-Query
怎么坐公交才能到盐城啊	Travel-Query
找一下你是我的奇迹并且播放	FilmTele-Play
看一下讲述日本美食的纪录片	Video-Play
上月香港是不是刮沙尘暴了	Weather-Query
毛不易参加快乐大本营的那期帮我找出来	Video-Play
5月1号去重庆的备忘录你帮我建好了吗？	Alarm-Update
广播都通知大家了下午的会议取消	Alarm-Update
妹妹公主中的妹妹们叫什么以及她们的性格	FilmTele-Play
我想听邓丽君的又见炊烟。	Music-Play
随机播放2019未LIVE巡回演唱会上海站LIVE专辑内的歌曲呢	Music-Play
学校没大事本周六停一次课别来了	Alarm-Update
怎么驾车到高泽乡镇	Travel-Query
给我打开全屋杀菌模式	HomeAppliance-Control
珠江现在有什么吸引人的电视剧吗我想看下	FilmTele-Play
台湾美女林志玲的剧给我播放吧	FilmTele-Play
能不能帮我把7月10号的提醒改到5月12号提醒	Alarm-Update
我要听九十年代的小芳	Music-Play
成都AG超会玩的比赛视频帮我找一下	Video-Play
给我搜索一部军事纪录片	Video-Play
郑州教育的信息时代今天六点播放么帮我看下	TVProgram-Play
给我找一部讲述历史文化的英国纪录片来看	Video-Play
大后天应该是多少号啊	Calendar-Query
2014年发行的民谣歌曲来一首吧	Music-Play
五月份去大理坐哪趟火车人少	Travel-Query
我女神李知恩iu出道十周年在韩国举办的那个演唱会视频还能找得到完整版吗	Video-Play
继续播放李雪健演的希望的大地第30集	FilmTele-Play
我要看连载的2021年最新的国漫	Video-Play
听听赵英俊的送你一朵小红花	Music-Play
放一个音乐类的山东人民广播电台交通音乐之声	Radio-Listen
听FM97四川旅游生活广播6点的音乐旅途要经典篇	Radio-Listen
下午三点去听讲座的这个提醒请删除	Alarm-Update
1点75倍速放刘佩琦主演的谷文昌	FilmTele-Play
播放一个金来沅主演的电视剧的介绍视频	Video-Play
我想看美国电视剧老友记的花絮能找的到吗	Video-Play
自动报警系统给我关闭	HomeAppliance-Control
如何步行去北京天坛呢	Travel-Query
将明天八点提醒我去买奶改成十点可以不	Alarm-Update
找快乐11点就石鑫的主播	Radio-Listen
我想看童蕾在6月15日拍摄都市丽人的花絮视频	Video-Play
纪录片电竞进化论帮我查询一下	Video-Play
我需要你给我唱一首黄安早期的歌曲呢，随便一首即可	Music-Play
今年的中元节是周几	Calendar-Query
播放2016年的以父之名	FilmTele-Play
找一下日本动漫妖精的尾巴	Video-Play
帮我订一张今天11点50分飞日本的飞机票	Travel-Query
放一个很开心的法语歌曲呢	Music-Play
有些事不是你想的那么简单	Other
看2020年王者荣耀职业联赛秋季赛总决赛的比赛视频	Video-Play
成都开往哈尔滨的动车哪天有呀	Travel-Query
我想知道农历3月4日是周几	Calendar-Query
看周深唱的大鱼海棠	Video-Play
请帮我播放肖战的光点	Music-Play
查询五月重庆气温会高吗	Weather-Query
继续播放一下我在看的肖战的那部电视剧	FilmTele-Play
调到南京经济广播，我要听财经类的新闻节目	Radio-Listen
去年海南最高温度多少	Weather-Query
再建一个5月3号下午2点的提醒	Alarm-Update
打开音响然后播放单依纯的如此	HomeAppliance-Control
看一下山东少儿的熊出没怪兽计划	TVProgram-Play
有90年代范冰冰出演的中国电影吗	FilmTele-Play
美国的大蒜节是几月几号	Calendar-Query
查询山西下周会大面积降雨吗	Weather-Query
查一查湛江后天晚上的风向。	Weather-Query
星期几是国庆节	Calendar-Query
宋祖英不回避与老公合作在家里他是老大图	FilmTele-Play
帮我查一查武汉去往青岛的动车哪天有票啊	Travel-Query
到南阳怎么走啊	Travel-Query
有中国娃娃的恭喜恭喜就放一下	Music-Play
四川明天会刮风吗	Weather-Query
我想看B站上狐狸姐姐的助眠视频	Video-Play
这里能直接开车到乌龙镇吧	Travel-Query
快给我播小说海明威的老人与海	Audio-Play
恐怖电影梦幻岛放给我看	FilmTele-Play
查看国防军事频道破阵的往期视频	TVProgram-Play
去年刚发行的钢琴曲随机来一首吧	Music-Play
十分钟后帮我开启蒸烤箱的披萨模式吧	HomeAppliance-Control
今年二七岁的李行亮是快男十强中公认唱功最强的一位	Music-Play
提醒我下个周末下午1点钟订蛋糕。	Alarm-Update
每天提醒我早中晚喝水	Alarm-Update
播由吴君如主演的电影岁月神偷。	FilmTele-Play
章若楠出演的如果声音不记得，我现在想看	FilmTele-Play
准备给孩子做蛋糕，帮我切换到烘焙模式行吗	HomeAppliance-Control
帮我查一下宝鸡下周五晚上需不需要多加衣物防寒保暖。	Weather-Query
给我查询星期六是哪天啊	Calendar-Query
给我找个雨果的小说来放	Audio-Play
立刻找出来小米笔记本 Pro 15 锐龙版的测评视频	Video-Play
请找到下午1点博亚和张楠的城市好男好女	Radio-Listen
搜索一下鬼吹灯2的第五章播放	Video-Play
浮世双娇传我想看大结局	FilmTele-Play
放一收藏夹里的韩国美食纪录片	Video-Play
能否订1张明天10点去上海的D15一等座	Travel-Query
讲一个英文版的不爱笑的公主	Music-Play
昨天衣服已经放洗衣机了，现在开机然后开启漂洗模式吧	HomeAppliance-Control
看5月12日的纪录片传奇故事	Video-Play
你能给我收听一下频率是一零五点七的大连体育吗	Radio-Listen
快点儿查我要去妇幼保健院	Travel-Query
请查询播放明天有哪些地区下冰雹	Weather-Query
快点找出来电视剧回家的诱惑宣传片	Video-Play
来一个新闻类的990新闻频率	Radio-Listen
我想要了解农历9月15是什么节日	Calendar-Query
告我开车去田家炳中学怎么走	Travel-Query
韩国2009年上线的言情剧播放一个，讲古代宫廷的	FilmTele-Play
快点帮我看下3点有去张家口的和谐号吗	Travel-Query
这个月音乐排行榜第一的歌曲单曲循环一下吧	Music-Play
请帮我看一下旁边有没有什么公交车	Other
能继续播放一下电影夏洛特烦恼吗	FilmTele-Play
设置闹钟五点去遛狗	Alarm-Update
到广西北海最快的路线	Travel-Query
张远唱的嘉宾播放一下	Music-Play
成都电台文化休闲频道在FM94点6呢给调过去	Radio-Listen
请告诉我今年辛亥革命纪念日是星期几？	Calendar-Query
来连着上次青音主持的中国之声收听行不行	Radio-Listen
做公交怎么到浒关敬恩学校	Travel-Query
今年的10月1日是周几	Calendar-Query
西班牙的西红柿大战是星期几	Calendar-Query
找个90年代台湾的偶像剧看看	FilmTele-Play
界首市在阜阳吗YESORNO	Travel-Query
珠海去东莞的客车是几点的呀	Travel-Query
我想听世说新语	Radio-Listen
想听嘉雯7点半的全新动力	Radio-Listen
零点24播出的旅游景区天气预报再播放一遍	TVProgram-Play
小莫主持的南风窗电台现在播放下呢	Radio-Listen
电视剧，杨幂主演的亲爱的翻译官	FilmTele-Play
难过，想听再见吧我最爱的你里的歌	Music-Play
还是安卓美化萌出水的萌阿妆	Music-Play
顺序播放一下陈奕迅的伤感歌曲	Music-Play
快点帮我设置一个周五晚上7点去健身的闹钟。	Alarm-Update
找FM104点5黑龙江生活广播的私家故事秀	Radio-Listen
请调到FM94点0我要听那个四川电台经济频率	Radio-Listen
可以把客厅空调调成送风模式吗	HomeAppliance-Control
80年代中期郭峰的让世界充满爱放一下	Music-Play
我想听顽童的辣台妹能播放一下不	Music-Play
给我找一个讲述动物的美国纪录片来看	Video-Play
现在能不能查下9点的D22还有票吗	Travel-Query
随机来一首张国荣的歌曲可以吗	Music-Play
我需要你立刻打开门窗传感器	HomeAppliance-Control
明天北方刮北风吗	Weather-Query
查一查飞海口的飞机是4点的吗	Travel-Query
删除宁波前天的风力变化表	Weather-Query
明天出门想穿裙子会冷吗	Weather-Query
韩剧顶楼可以播放出来吗	FilmTele-Play
找个现在放英文歌儿的电台	Radio-Listen
杭州今天的穿衣指数怎么样	Weather-Query
详细看看昨天有长春来沈阳的动车的吗	Travel-Query
请收听频率是一零三点九的1039交通服务热线	Radio-Listen
有声小说乔家的儿女给我播一下	Audio-Play
我要你创建个明天上午8点办理离职手续交接的闹钟。	Alarm-Update
让洗衣机切换到除螨洗功能吧	HomeAppliance-Control
帮我找一个音乐台CNR音乐之声吧	Radio-Listen
想看百姓财经，帮我打开公共吧	Radio-Listen
我要你马上告诉我农历的正月十五是元宵节还是中秋节	Calendar-Query
未来几天佳木斯天气好不好多少度	Weather-Query
现在给我播恰克.帕拉尼克的恐怖小说肠子德语版	Audio-Play
这空调风速调大啊	HomeAppliance-Control
快点给我看看五一劳动节当天有乐山开往重庆的大巴吗	Travel-Query
马上订一张广州飞北京的航班经济舱票	Travel-Query
给我查查阴历1月12是阳历几号	Calendar-Query
记得提醒我上午11点40分接孩子放学的闹钟	Alarm-Update
查询珠海明天紫外线指数	Weather-Query
昨天晚上八点的新闻简报帮我打开下	TVProgram-Play
在明天12:30建立提醒注销电话卡	Alarm-Update
麻园诗人的泸沽湖放一下	Music-Play
查询澳门气温如何	Weather-Query
播放一首适合开心时候听的歌曲呢	Music-Play
收听频率是一零一点一的联通新势力男生宿舍	Radio-Listen
给我调到幺零三点零的音乐频道	Radio-Listen
小寒是农历的什么时候	Calendar-Query
后天杭州会下雨吗	Weather-Query
斯琴高娃演的上线下线接着上次看的播放	FilmTele-Play
有点闷呢，帮我把空调调为送风模式好吗	HomeAppliance-Control
可以把取暖器温度调高点呢	HomeAppliance-Control
陈思成导演的今年上线的电影播放一个可以吗	FilmTele-Play
杭州风向如何	Weather-Query
我现在要听庞莹主持的四季花城节目	Radio-Listen
快点瞅一眼阴历的几月几号是1月5日啊	Calendar-Query
放白居易的长相思来给我听	Music-Play
黄安90年代的歌随机来一首可以吗	Music-Play
农历的6月9是几月几号	Calendar-Query
能否给我来一个2019年1月2日的兰陵王辅助骚扰教学的游戏视频	Video-Play
帮我打开吉林综艺看看有什么依据节目看	TVProgram-Play
明天下午的闹钟不要再响了	Alarm-Update
提醒我明天下午一点去考试	Alarm-Update
帮我看看明年中秋节是什么时候	Calendar-Query
打雷了，把电脑关了吧	HomeAppliance-Control
限播令势必让影视公司走上精品化道路	Other
下一站别离啊赶紧接着往后放	FilmTele-Play
是不是能把北京人民广播电台交通台这个交通类电台播放一下呢	Radio-Listen
我要听英文版的雪孩子	Music-Play
提示我下周二上午九点接机	Alarm-Update
可以帮我看看今天的广西公共有什么电视剧看吗	TVProgram-Play
帮我查看一下青年节是几月几号	Calendar-Query
仔细的看看龙岩开过来的高铁今天有票吗	Travel-Query
超级秋秋开通有秋秋一点六等级加速吗	HomeAppliance-Control
虽然天气不好飞机还是照常起飞了	Other
后来杰克逊又同意付给她额外的赔偿	Music-Play
帮我找一下王凯在2020年参加的跨界歌王第三季唱歌的合辑视频吧	Video-Play
告诉我前天的农历是多少号	Calendar-Query
请给放一个孙阳主持的校园生活	Radio-Listen
找一下到去柳州保健院的高速	Travel-Query
你能把2020年的小黄瓜电台放一下么	Radio-Listen
还能不能找到民谣教父鲍勃迪伦在1992年开的演唱会的视频	Video-Play
请给我循环播放伊索寓言书里的	Audio-Play
帮我设置每天晚上6:30的闹钟	Alarm-Update
我想听一首治愈系的钢琴曲呢	Music-Play
明天叫我去森林野炊	Alarm-Update
10点的时候你不用通知我开会了	Alarm-Update
给我找一个5月20号的英雄三国的比赛讲解播来看	Video-Play
1月14号早上9点的闹铃你和我上好了吗？	Alarm-Update
帮我记一下今天晚上6点去上晚自习	Alarm-Update
我要出门了，电视机自动关机	HomeAppliance-Control
儿童节是农历的什么时候	Calendar-Query
有没有霍尊的古风音乐听一会呢	Music-Play
父亲节是几号？	Calendar-Query
告诉我明天是什么节假日吗	Calendar-Query
设置一个今天下午6点的做饭的闹钟	Alarm-Update
你能找一个宋丹丹的喜剧播放一会不	FilmTele-Play
我要看韩国动漫片逗比僵尸精彩剪辑	Video-Play
收听频率是八八点七的清远人民广播电台可以不可以呢	Radio-Listen
能把上次那个历史剧给我继续播放吗	FilmTele-Play
在，你是歌仙吗，这首歌给我单曲播放	Music-Play
107点8音乐之声给我播放一下	Radio-Listen
能不能告诉我元旦是农历几月几日啊	Calendar-Query
福州去往拉萨的动车今天有吗	Travel-Query
开车去最近的交通银行怎么走	Travel-Query
爱上男声FM可以播放出来吗	Radio-Listen
找苏州曲艺广播按顺序播放里面的越剧节目	Radio-Listen
带货直播这么火的原因是什么	Video-Play
帮忙查下日历大后天究竟是礼拜几呢	Calendar-Query
我需要继续观看下一站幸福行不行	FilmTele-Play
能继续播放美国那个电视剧吗	FilmTele-Play
查一下今年寒食节是星期几	Calendar-Query
你看能不能在两点的时候提醒我见周主任	Alarm-Update
贾乃亮演的空降利刃找一下	FilmTele-Play
立刻查查福冈飞来的客机是今天到吗	Travel-Query
给我播放一个大陆拍摄的看了就想谈恋爱的剧呢	FilmTele-Play
我想看3月28日周深在歌手当打之年唱的达拉崩吧的视频	Video-Play
安徽卫视正在播放创业中国人吗帮我看下	TVProgram-Play
找出5.29日19点播出的动漫	Video-Play
我想听诗经里的风雨	Audio-Play
空调调成制暖模式可以不可以	HomeAppliance-Control
我要查明天去北京的卧铺票	Travel-Query
最快去一班去上海的商务舱还有几张呀	Travel-Query
我说给我打开所有的窗户	HomeAppliance-Control
3月29日用石头物资吃鸡的那个视频我想要看	Video-Play
听一首钢琴曲，李云迪的吧	Music-Play
便捷的电脑中的复制和粘贴法	HomeAppliance-Control
我想观看CCTV7的国防故事节目查询一下往期视频	Video-Play
运动处方是小柏的主播调去体育台听听	Radio-Listen
给我找抗战片黑狐看看	FilmTele-Play
播放明天吉林是否有雨	Weather-Query
嘉兴15号到扬州的汽车票还有吗	Travel-Query
给我查查20点飞新加坡的机票还有吗	Travel-Query
5号上海虽然高温但是会有少量的小雨	Weather-Query
美片指环王2播放一下给我看	FilmTele-Play
帮我把蒸烤箱切换到纯蒸模式好吗	HomeAppliance-Control
关掉门窗传感器了没有啊	HomeAppliance-Control
抖音最火的歌曲来一首	Music-Play
麻烦给我查查农历8月15是什么节日	Calendar-Query
帮我看看明年元宵节是什么时候	Calendar-Query
播一下晚上20点更新的月光变奏曲精简花絮	Video-Play
给我把暖气的进水阀关上	HomeAppliance-Control
钱琳琳主持的中华之声播放给我听听呢	Radio-Listen
2021到今天最高收听的歌曲唱一下	Music-Play
近期比较火的纯音乐随机来一首	Music-Play
续播张小娴的我这辈子走过你第二十章	FilmTele-Play
快点帮我打开一下热水器吧	HomeAppliance-Control
把冰箱冷藏室温度调到6度吧	HomeAppliance-Control
给我把空调调低温度	HomeAppliance-Control
三生三世十里桃花里张碧晨和杨宗纬唱的歌播放一次吧	Music-Play
去重庆南岸区怎么走	Travel-Query
麻烦帮我接着放原来你是这样的顾先生	FilmTele-Play
明天准时收听湖北广播电台的新闻	Radio-Listen
单曲循环夜半小夜曲伴我入眠吧	Music-Play
回放贵州新闻联播昨晚内容	TVProgram-Play
我女儿要看樱桃小丸子	FilmTele-Play
帮我调到王为的1039交通服务热线	Radio-Listen
查找电影怦然心动的幕后故事	Video-Play
我想看动漫一人之下	Video-Play
定一个3月8号上午9点10分在淘宝领取优惠券的闹钟。	Alarm-Update
把空调从高档风速调成低档风速	HomeAppliance-Control
续播一下90年代的那个战争片	FilmTele-Play
二胡弹奏的人气高的歌曲来一首呢	Music-Play
9月23号是农历哪天	Calendar-Query
查下查下中国传统节日元宵节是多少号啊	Calendar-Query
单曲循环一下抖音去年最火爆的歌	Music-Play
放一下广播李瑞先的新闻热线	Radio-Listen
你可以在4月25号叫我预备生日礼物吗	Alarm-Update
想看张佳宁演的电视剧就亲爱的设计师吧	FilmTele-Play
找一下杰克逊的经典摇滚音乐现场表演片段	Video-Play
明天11:10的时候请你不要提醒我问军哥消费等级多少？	Alarm-Update
帮忙说下现在空调设置的度数吧	HomeAppliance-Control
放一下4月16日的绝地求生游戏讲解视频	Video-Play
给我看一个盗墓片盗墓笔记的第一集吧	FilmTele-Play
能不能听一下继续张国荣这张专辑里的歌曲，随机来一首就行	Music-Play
到衡阳的13号的火车票还有吗	Travel-Query
播放专辑山止川行好像是18年的	Music-Play
播放刘诗诗主演的绣春刀。	FilmTele-Play
你要在下午两点提醒我买水果	Alarm-Update
在5月18号的时候建一个备忘录带妈妈出去玩	Alarm-Update
能不能告诉我如何自驾车去新疆呢	Travel-Query
如懿传继续播放一下行不行呢	FilmTele-Play
能找一个近期的古装偶像剧看一会吗	FilmTele-Play
我想听8点开始的城市点COM是马甜的主播	Radio-Listen
我要你帮我看看2月12日到底是星期三还是星期二	Calendar-Query
听新闻吧，打开中国之声频道的新闻联播	Radio-Listen
成人节是农历的什么时候	Calendar-Query
帮我看一下惊蛰是星期几	Calendar-Query
我想知道今年的春节是农历的什么时候	Calendar-Query
农历的酥油花灯节是哪天	Calendar-Query
放一下4月20日刺激战场的比赛视频	Video-Play
是不是能来一个林万成主持的神州之声啊	Radio-Listen
香港的电影唐伯虎点秋香的介绍视频播放出来	Video-Play
日本动漫元气少女缘结神第二季给我找一下	Video-Play
播放刀锋下的替身	Video-Play
2000年的神话剧就播春光灿烂猪八戒	FilmTele-Play
陈小春的相依为命: 20年精彩印记专辑顺序播放一下吧	Music-Play
空调温度能否再调高两度	HomeAppliance-Control
我和妈妈明天一起坐飞机去深圳，帮我查一下票	Travel-Query
我想看时代少年团2020年在湖南卫视春晚上唱歌的视频	Video-Play
麻烦接着放在远方	FilmTele-Play
今年的敬老节是几月几号	Calendar-Query
农历的哪天是开门节	Calendar-Query
明天爱丁堡湿度正常吗	Weather-Query
你能给我播放一个韩国的言情剧吗	FilmTele-Play
去年5月30日有什么推理型的纪录片看吗	Video-Play
闫妮叫自己的粉丝为娃很多场合她都会说感谢闫帮的娃对我的支持	Alarm-Update
你能播放一下曹盾导演的古装悬疑剧呢	FilmTele-Play
明天下午9点的备忘录已经帮我取消	Alarm-Update
单曲循环一首古筝曲子行吗	Music-Play
规划一下到儿童医院的路线	Travel-Query
你帮我记一下7点叫我看电视	Alarm-Update
我想看人文中国，帮我转到济南娱乐吧	TVProgram-Play
你看一下今天什么节日，街上人挺多的	Calendar-Query
5月2日澳大利亚对印度发布“最严格”旅行禁令的新闻视频给我回放下吧	Video-Play
夏之旅能不能单曲循环下去呢	Music-Play
帮我续播正在看的范冰冰的那个电视剧可以吗	FilmTele-Play
今年的感恩节是农历的哪天	Calendar-Query
帮忙查下日历大前天是礼拜几啊	Calendar-Query
循环收听频率是九九点六的沉默电台	Radio-Listen
给我找一下羽毛球的教学视频	Video-Play
放一首古典音乐柴可夫斯基的天鹅湖吧	Music-Play
查一下今年的中秋节是农历的哪天	Calendar-Query
问一下机场售票处帮我订三张明天早上飞昆明的机票	Travel-Query
我想听频率是九四点八的苏州音乐广播电台	Radio-Listen
柯有纶最开始刚回到香港做了武行想要拍电影从最基本的开始	FilmTele-Play
查一下附近的厕所在哪里	Travel-Query
帮我找一下开车回家的路线	Travel-Query
找到怎么去泗县	Travel-Query
自动报警系统关闭	HomeAppliance-Control
可以提醒我周六是小马的毕业典礼	Alarm-Update
告诉你我要查看农历3月初9是哪天呀	Calendar-Query
我想你给我播放一下2021年的电视剧长歌行呢	FilmTele-Play
提醒一下我后天晚上日语课	Alarm-Update
我要看一会战争片我是特种兵	FilmTele-Play
我想订明天下午去温州的高铁票	Travel-Query
郑州上月下雪了吗	Weather-Query
最近江西风大吗	Weather-Query
关闭屋内所有电源	HomeAppliance-Control
福州明天是晴天吗	Weather-Query
昨天下午2点有王者荣耀竞技赛吗，播来看看	Video-Play
查查一下从芜湖到南陵的路线	Travel-Query
找到去京剧院的路线	Travel-Query
我很想知道中秋节是农历几号	Calendar-Query
因为每个人的情况不同	Other
欢快的英文歌可以播放一个吗	Music-Play
慢慢的告诉我大后天应该是多少号啊	Calendar-Query
你赶快查询一下北海始发的飞机是8点的吗	Travel-Query
我理解大家这样的说法我也承认他在设计造型方面是很有天赋的	Alarm-Update
请帮我查看今天有茂名始发到韶关的大巴吗	Travel-Query
请不要在6点提醒我看电视了	Alarm-Update
你现在就告诉我答案几月几号是这个礼拜六啊	Calendar-Query
查询北京飞桂林的飞机是否已经起飞了	Travel-Query
我要查看一下明天会有大冰雹吗	Weather-Query
我需要你给我收听一下频率是九零点零的辽宁资讯	Radio-Listen
请收听一下频率是九五点九的联邦电台	Radio-Listen
导航一下从长沙国金中心到湖北武汉科技大学的路线。	Travel-Query
我现在要听英文版的灰姑娘的故事	Audio-Play
帮我查找一下CCTV1的动物世界-2021-103	TVProgram-Play
现在让我知道今天有昆明飞来的飞机不	Travel-Query
想了一下还是听浙江人民电台的新闻快报	Radio-Listen
马奶节是哪天	Calendar-Query
给我回放4月20魔兽争霸竞技赛的视频	Video-Play
明天我可以穿短袖吗	Weather-Query
后天晚上去摆地摊，有雨吗	Weather-Query
能不能把空调模式调成送风	HomeAppliance-Control
2:57你可以提醒我抢票吗	Alarm-Update
请问一下情人节是周几	Calendar-Query
陇端节是星期几	Calendar-Query
可以只删除5月号到7号的备忘录吗	Alarm-Update
建军节是星期几	Calendar-Query
查双城今天的最高最低气温	Weather-Query
你可以播放一个玄幻剧三生三世枕上书吗	FilmTele-Play
可是其唱片公司却表示增到十场仍不能舒缓容祖儿个唱的票债压力	Music-Play
